degreeFrom|name|telephone,degreeFrom.s=name.s|name.s=telephone.s,degreeFrom.o=http://www.University232.edu||telephone.o=xxx-xxx-xxxx,488
type|name|takesCourse,type.s=name.s|type.s=takesCourse.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateCourse||takesCourse.s=http://www.Department18.University60.edu/GraduateStudent68,3
telephone|teacherOf|type,telephone.s=teacherOf.s|telephone.s=type.s,|teacherOf.o=http://www.Department3.University97.edu/GraduateCourse42|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor,1
publicationAuthor|type|name,publicationAuthor.o=type.s|type.s=name.s,publicationAuthor.s=http://www.Department6.University78.edu/Lecturer5/Publication2||,8
type|member|telephone,type.s=member.s|member.o=telephone.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department||,1120834
emailAddress|telephone|type,emailAddress.s=telephone.s|telephone.s=type.s,|telephone.o=xxx-xxx-xxxx|,2828648
memberOf|takesCourse|publicationAuthor,memberOf.s=takesCourse.s|memberOf.s=publicationAuthor.o,memberOf.o=http://www.Department14.University54.edu|takesCourse.o=http://www.Department14.University54.edu/GraduateCourse11|,34
type|publicationAuthor|name,type.s=publicationAuthor.o|publicationAuthor.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor||name.o=Publication3,60268
type|publicationAuthor|takesCourse,type.s=publicationAuthor.o|type.s=takesCourse.s,|publicationAuthor.s=http://www.Department5.University33.edu/AssistantProfessor9/Publication8|takesCourse.o=http://www.Department5.University33.edu/GraduateCourse50,5
type|publicationAuthor|takesCourse,type.s=publicationAuthor.o|type.s=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person||,1268874
advisor|emailAddress|publicationAuthor,advisor.s=emailAddress.s|advisor.o=publicationAuthor.o,||publicationAuthor.s=http://www.Department5.University72.edu/AssistantProfessor5/Publication7,8
emailAddress|memberOf|takesCourse,emailAddress.s=memberOf.s|emailAddress.s=takesCourse.s,emailAddress.o=UndergraduateStudent80@Department11.University80.edu||takesCourse.o=http://www.Department11.University80.edu/Course54,1
name|member|type,name.s=member.s|member.s=type.s,|member.o=http://www.Department2.University95.edu/GraduateStudent135|,2
name|type|member,name.s=type.s|name.s=member.s,name.o=Department1||member.o=http://www.Department1.University74.edu/UndergraduateStudent179,2
type|publicationAuthor|name,type.s=publicationAuthor.o|publicationAuthor.o=name.s,|publicationAuthor.s=http://www.Department11.University60.edu/AssociateProfessor4/Publication15|name.o=AssociateProfessor4,4
takesCourse|type|name,takesCourse.o=type.s|type.s=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course|,2894749
type|telephone|emailAddress,type.s=telephone.s|type.s=emailAddress.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student||,795970
publicationAuthor|advisor|telephone,publicationAuthor.o=advisor.s|advisor.s=telephone.s,||telephone.o=xxx-xxx-xxxx,633443
memberOf|telephone|type,memberOf.s=telephone.s|telephone.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor,60268
takesCourse|publicationAuthor|type,takesCourse.s=publicationAuthor.o|takesCourse.o=type.s,|publicationAuthor.s=http://www.Department16.University55.edu/AssociateProfessor0/Publication5|,15
teacherOf|type|member,teacherOf.o=type.s|teacherOf.s=member.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work|member.s=http://www.Department16.University93.edu,116
member|degreeFrom|name,member.o=degreeFrom.s|member.s=name.s,||name.o=Department23,4569
undergraduateDegreeFrom|type|publicationAuthor,undergraduateDegreeFrom.s=type.s|undergraduateDegreeFrom.s=publicationAuthor.o,undergraduateDegreeFrom.o=http://www.University28.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor|,777
takesCourse|name|publicationAuthor,takesCourse.s=name.s|takesCourse.s=publicationAuthor.o,|name.o=GraduateStudent3|publicationAuthor.s=http://www.Department3.University6.edu/AssistantProfessor1/Publication3,2
emailAddress|mastersDegreeFrom|name,emailAddress.s=mastersDegreeFrom.s|mastersDegreeFrom.s=name.s,emailAddress.o=AssistantProfessor0@Department22.University65.edu||name.o=AssistantProfessor0,1
advisor|name|takesCourse,advisor.o=name.s|advisor.s=takesCourse.s,|name.o=AssistantProfessor4|takesCourse.o=http://www.Department1.University33.edu/GraduateCourse59,1
name|memberOf|takesCourse,name.s=memberOf.s|name.s=takesCourse.s,||takesCourse.o=http://www.Department15.University10.edu/Course13,19
undergraduateDegreeFrom|telephone|memberOf,undergraduateDegreeFrom.s=telephone.s|undergraduateDegreeFrom.s=memberOf.s,|telephone.o=xxx-xxx-xxxx|memberOf.o=http://www.Department16.University55.edu,146
takesCourse|type|emailAddress,takesCourse.s=type.s|takesCourse.s=emailAddress.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|,2389201
memberOf|hasAlumnus|name,memberOf.s=hasAlumnus.o|memberOf.o=name.s,||name.o=Department12,23407
emailAddress|type|name,emailAddress.s=type.s|emailAddress.s=name.s,emailAddress.o=UndergraduateStudent2@Department1.University34.edu||name.o=UndergraduateStudent2,2
name|type|takesCourse,name.s=type.s|name.s=takesCourse.o,name.o=Course45||,85724
type|name|publicationAuthor,type.s=name.s|type.s=publicationAuthor.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor|name.o=AssistantProfessor1|,15011
emailAddress|takesCourse|advisor,emailAddress.s=takesCourse.s|emailAddress.s=advisor.s,||advisor.o=http://www.Department13.University48.edu/FullProfessor8,26
advisor|takesCourse|member,advisor.s=takesCourse.s|advisor.o=member.o,||member.s=http://www.Department16.University9.edu,565
name|member|memberOf,name.s=member.o|member.s=memberOf.o,name.o=GraduateStudent80||memberOf.s=http://www.Department0.University18.edu/UndergraduateStudent361,1
telephone|takesCourse|type,telephone.s=takesCourse.s|takesCourse.o=type.s,telephone.o=xxx-xxx-xxxx||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course,2894749
name|emailAddress|type,name.s=emailAddress.s|emailAddress.s=type.s,name.o=GraduateStudent72|emailAddress.o=GraduateStudent72@Department5.University5.edu|,3
type|telephone|memberOf,type.s=telephone.s|type.s=memberOf.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student||memberOf.o=http://www.Department4.University39.edu,485
memberOf|takesCourse|name,memberOf.s=takesCourse.s|memberOf.o=name.s,|takesCourse.o=http://www.Department15.University27.edu/Course4|name.o=Department15,22
type|publicationAuthor|hasAlumnus,type.s=publicationAuthor.o|publicationAuthor.o=hasAlumnus.o,|publicationAuthor.s=http://www.Department8.University25.edu/FullProfessor3/Publication6|,16
memberOf|takesCourse|name,memberOf.s=takesCourse.s|takesCourse.s=name.s,|takesCourse.o=http://www.Department17.University95.edu/Course37|,24
teachingAssistantOf|takesCourse|type,teachingAssistantOf.s=takesCourse.s|teachingAssistantOf.o=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work,112124
takesCourse|undergraduateDegreeFrom|publicationAuthor,takesCourse.s=undergraduateDegreeFrom.s|undergraduateDegreeFrom.s=publicationAuthor.o,takesCourse.o=http://www.Department3.University56.edu/GraduateCourse22||,19
memberOf|telephone|takesCourse,memberOf.s=telephone.s|memberOf.s=takesCourse.s,memberOf.o=http://www.Department5.University30.edu|telephone.o=xxx-xxx-xxxx|,1303
telephone|undergraduateDegreeFrom|type,telephone.s=undergraduateDegreeFrom.s|telephone.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,252562
name|publicationAuthor|type,name.s=publicationAuthor.s|publicationAuthor.o=type.s,name.o=Publication6||,374446
takesCourse|type|undergraduateDegreeFrom,takesCourse.o=type.s|takesCourse.s=undergraduateDegreeFrom.s,||undergraduateDegreeFrom.o=http://www.University876.edu,1524
type|teachingAssistantOf|takesCourse,type.s=teachingAssistantOf.o|teachingAssistantOf.o=takesCourse.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work||takesCourse.s=http://www.Department19.University98.edu/UndergraduateStudent242,2
emailAddress|member|memberOf,emailAddress.s=member.o|member.s=memberOf.o,emailAddress.o=UndergraduateStudent62@Department1.University86.edu||memberOf.s=http://www.Department1.University86.edu/UndergraduateStudent216,1
telephone|type|emailAddress,telephone.s=type.s|telephone.s=emailAddress.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|,795970
takesCourse|name|member,takesCourse.s=name.s|name.s=member.o,takesCourse.o=http://www.Department9.University18.edu/Course19|name.o=UndergraduateStudent56|,1
name|member|takesCourse,name.s=member.o|name.s=takesCourse.s,name.o=UndergraduateStudent357|member.s=http://www.Department16.University61.edu|,4
type|name|publicationAuthor,type.s=name.s|name.s=publicationAuthor.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication||publicationAuthor.o=http://www.Department7.University62.edu/GraduateStudent28,3
publicationAuthor|takesCourse|telephone,publicationAuthor.o=takesCourse.s|publicationAuthor.o=telephone.s,publicationAuthor.s=http://www.Department15.University19.edu/FullProfessor0/Publication6||,3
name|takesCourse|teacherOf,name.s=takesCourse.o|name.s=teacherOf.o,name.o=Course4||teacherOf.s=http://www.Department10.University17.edu/FullProfessor2,24
degreeFrom|type|memberOf,degreeFrom.s=type.s|type.s=memberOf.s,degreeFrom.o=http://www.University711.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent|,237
degreeFrom|type|takesCourse,degreeFrom.s=type.s|type.s=takesCourse.s,||takesCourse.o=http://www.Department3.University78.edu/GraduateCourse22,14
takesCourse|hasAlumnus|name,takesCourse.s=hasAlumnus.o|hasAlumnus.s=name.s,||name.o=University77,554
hasAlumnus|name|type,hasAlumnus.o=name.s|hasAlumnus.o=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,252562
emailAddress|degreeFrom|memberOf,emailAddress.s=degreeFrom.s|degreeFrom.s=memberOf.s,emailAddress.o=GraduateStudent125@Department7.University30.edu||,1
undergraduateDegreeFrom|member|takesCourse,undergraduateDegreeFrom.s=member.o|undergraduateDegreeFrom.s=takesCourse.s,undergraduateDegreeFrom.o=http://www.University273.edu||takesCourse.o=http://www.Department16.University4.edu/GraduateCourse14,1
type|publicationAuthor|name,type.s=publicationAuthor.s|publicationAuthor.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication||,1442184
name|degreeFrom|member,name.s=degreeFrom.o|degreeFrom.s=member.o,name.o=University83||member.s=http://www.Department0.University92.edu,1
type|undergraduateDegreeFrom|name,type.s=undergraduateDegreeFrom.o|undergraduateDegreeFrom.s=name.s,||name.o=GraduateStudent47,4014
publicationAuthor|name|hasAlumnus,publicationAuthor.s=name.s|publicationAuthor.o=hasAlumnus.o,|name.o=Publication1|hasAlumnus.s=http://www.University646.edu,253
publicationAuthor|degreeFrom|worksFor,publicationAuthor.o=degreeFrom.s|degreeFrom.s=worksFor.s,||,2423624
publicationAuthor|degreeFrom|worksFor,publicationAuthor.o=degreeFrom.s|degreeFrom.s=worksFor.s,publicationAuthor.s=http://www.Department3.University83.edu/AssociateProfessor12/Publication3|degreeFrom.o=http://www.University553.edu|,1
name|type|takesCourse,name.s=type.s|type.s=takesCourse.o,||takesCourse.s=http://www.Department12.University97.edu/GraduateStudent30,3
type|emailAddress|publicationAuthor,type.s=emailAddress.s|type.s=publicationAuthor.o,|emailAddress.o=GraduateStudent13@Department17.University52.edu|,9
publicationAuthor|type|name,publicationAuthor.o=type.s|type.s=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssociateProfessor|,335703
type|name|takesCourse,type.s=name.s|name.s=takesCourse.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work||takesCourse.s=http://www.Department11.University65.edu/UndergraduateStudent385,3
takesCourse|type|telephone,takesCourse.s=type.s|takesCourse.s=telephone.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|telephone.o=xxx-xxx-xxxx,2389201
telephone|advisor|type,telephone.s=advisor.o|telephone.s=type.s,telephone.o=xxx-xxx-xxxx|advisor.s=http://www.Department9.University2.edu/GraduateStudent94|,4
telephone|publicationAuthor|takesCourse,telephone.s=publicationAuthor.o|telephone.s=takesCourse.s,|publicationAuthor.s=http://www.Department10.University86.edu/FullProfessor7/Publication5|takesCourse.o=http://www.Department10.University86.edu/GraduateCourse42,1
name|publicationAuthor|memberOf,name.s=publicationAuthor.o|publicationAuthor.o=memberOf.s,||memberOf.o=http://www.Department11.University0.edu,773
degreeFrom|hasAlumnus|takesCourse,degreeFrom.s=hasAlumnus.o|hasAlumnus.o=takesCourse.s,||,505548
degreeFrom|hasAlumnus|takesCourse,degreeFrom.s=hasAlumnus.o|hasAlumnus.o=takesCourse.s,degreeFrom.o=http://www.University927.edu||,483
type|takesCourse|emailAddress,type.s=takesCourse.o|takesCourse.s=emailAddress.s,||emailAddress.o=UndergraduateStudent177@Department4.University76.edu,6
worksFor|name|telephone,worksFor.s=name.s|worksFor.s=telephone.s,|name.o=AssociateProfessor7|,2007
member|takesCourse|type,member.o=takesCourse.s|takesCourse.o=type.s,member.s=http://www.Department24.University41.edu||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateCourse,240
takesCourse|type|telephone,takesCourse.o=type.s|takesCourse.s=telephone.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateCourse|,505548
member|type|name,member.o=type.s|member.o=name.s,||name.o=UndergraduateStudent204,4014
takesCourse|publicationAuthor|type,takesCourse.s=publicationAuthor.o|takesCourse.o=type.s,|publicationAuthor.s=http://www.Department2.University42.edu/FullProfessor1/Publication8|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work,2
telephone|takesCourse|memberOf,telephone.s=takesCourse.s|telephone.s=memberOf.s,|takesCourse.o=http://www.Department5.University2.edu/Course11|memberOf.o=http://www.Department5.University2.edu,21
type|telephone|emailAddress,type.s=telephone.s|type.s=emailAddress.s,|telephone.o=xxx-xxx-xxxx|,2828648
takesCourse|publicationAuthor|type,takesCourse.s=publicationAuthor.o|publicationAuthor.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,1268874
telephone|member|mastersDegreeFrom,telephone.s=member.o|member.o=mastersDegreeFrom.s,||mastersDegreeFrom.o=http://www.University255.edu,58
type|name|telephone,type.s=name.s|name.s=telephone.s,|name.o=GraduateStudent113|,6115
type|degreeFrom|telephone,type.s=degreeFrom.s|type.s=telephone.s,|degreeFrom.o=http://www.University373.edu|,1769
type|takesCourse|name,type.s=takesCourse.s|takesCourse.s=name.s,|takesCourse.o=http://www.Department14.University40.edu/GraduateCourse38|name.o=GraduateStudent69,4
degreeFrom|type|name,degreeFrom.s=type.s|degreeFrom.s=name.s,degreeFrom.o=http://www.University969.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#FullProfessor|,54
type|takesCourse|memberOf,type.s=takesCourse.s|takesCourse.s=memberOf.s,|takesCourse.o=http://www.Department9.University79.edu/Course15|memberOf.o=http://www.Department9.University79.edu,56
name|memberOf|telephone,name.s=memberOf.s|memberOf.s=telephone.s,||telephone.o=xxx-xxx-xxxx,1120834
name|takesCourse|type,name.s=takesCourse.s|takesCourse.o=type.s,name.o=GraduateStudent8||,12237
takesCourse|name|type,takesCourse.o=name.s|takesCourse.o=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work,2894749
type|takesCourse|name,type.s=takesCourse.s|takesCourse.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent||,2389201
publicationAuthor|takesCourse|name,publicationAuthor.o=takesCourse.s|publicationAuthor.s=name.s,||name.o=Publication10,60118
teacherOf|type|degreeFrom,teacherOf.s=type.s|teacherOf.s=degreeFrom.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssociateProfessor|degreeFrom.o=http://www.University213.edu,194
publicationAuthor|type|takesCourse,publicationAuthor.o=type.s|publicationAuthor.o=takesCourse.s,publicationAuthor.s=http://www.Department22.University29.edu/AssistantProfessor7/Publication5||takesCourse.o=http://www.Department22.University29.edu/GraduateCourse19,5
type|memberOf|name,type.s=memberOf.s|memberOf.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person||name.o=Department11,12584
headOf|type|telephone,headOf.s=type.s|type.s=telephone.s,||,8028
headOf|type|telephone,headOf.s=type.s|type.s=telephone.s,headOf.o=http://www.Department2.University16.edu||telephone.o=xxx-xxx-xxxx,4
member|advisor|emailAddress,member.o=advisor.o|advisor.o=emailAddress.s,|advisor.s=http://www.Department11.University91.edu/GraduateStudent77|,1
name|type|emailAddress,name.s=type.s|name.s=emailAddress.s,name.o=GraduateStudent119||emailAddress.o=GraduateStudent119@Department17.University8.edu,3
publicationAuthor|member|advisor,publicationAuthor.o=member.o|member.o=advisor.s,publicationAuthor.s=http://www.Department10.University90.edu/AssociateProfessor9/Publication15||advisor.o=http://www.Department10.University90.edu/AssociateProfessor2,1
type|takesCourse|publicationAuthor,type.s=takesCourse.s|takesCourse.s=publicationAuthor.o,||publicationAuthor.s=http://www.Department3.University23.edu/AssistantProfessor0/Publication3,18
emailAddress|telephone|type,emailAddress.s=telephone.s|telephone.s=type.s,emailAddress.o=AssociateProfessor5@Department5.University45.edu||,4
degreeFrom|advisor|type,degreeFrom.s=advisor.o|degreeFrom.o=type.s,|advisor.s=http://www.Department15.University41.edu/GraduateStudent107|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,3
advisor|hasAlumnus|memberOf,advisor.s=hasAlumnus.o|advisor.o=memberOf.s,||,252562
advisor|hasAlumnus|memberOf,advisor.s=hasAlumnus.o|advisor.o=memberOf.s,|hasAlumnus.s=http://www.University590.edu|memberOf.o=http://www.Department21.University74.edu,1
member|type|memberOf,member.o=type.s|type.s=memberOf.s,||memberOf.o=http://www.Department9.University22.edu,1483
member|takesCourse|undergraduateDegreeFrom,member.o=takesCourse.s|takesCourse.s=undergraduateDegreeFrom.s,member.s=http://www.Department9.University99.edu||,272
type|telephone|takesCourse,type.s=telephone.s|telephone.s=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent||takesCourse.o=http://www.Department15.University62.edu/GraduateCourse6,5
member|type|publicationAuthor,member.o=type.s|type.s=publicationAuthor.o,member.s=http://www.Department18.University65.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor|,405
type|memberOf|advisor,type.s=memberOf.s|type.s=advisor.o,|memberOf.o=http://www.Department8.University66.edu|,768
publicationAuthor|type|telephone,publicationAuthor.s=type.s|publicationAuthor.o=telephone.s,||telephone.o=xxx-xxx-xxxx,1442184
member|name|type,member.o=name.s|member.o=type.s,|name.o=GraduateStudent56|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent,2007
type|undergraduateDegreeFrom|teachingAssistantOf,type.s=undergraduateDegreeFrom.s|type.s=teachingAssistantOf.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person|undergraduateDegreeFrom.o=http://www.University185.edu|,53
takesCourse|name|type,takesCourse.o=name.s|takesCourse.s=type.s,|name.o=Course1|,88840
publicationAuthor|undergraduateDegreeFrom|name,publicationAuthor.o=undergraduateDegreeFrom.s|publicationAuthor.o=name.s,publicationAuthor.s=http://www.Department7.University70.edu/Lecturer4/Publication3|undergraduateDegreeFrom.o=http://www.University55.edu|,1
publicationAuthor|name|type,publicationAuthor.s=name.s|publicationAuthor.s=type.s,|name.o=Publication2|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,118360
name|type|teachingAssistantOf,name.s=type.s|type.s=teachingAssistantOf.o,name.o=Course11||,2082
memberOf|takesCourse|name,memberOf.s=takesCourse.s|memberOf.s=name.s,memberOf.o=http://www.Department9.University50.edu|takesCourse.o=http://www.Department9.University50.edu/Course3|,19
takesCourse|type|memberOf,takesCourse.o=type.s|takesCourse.s=memberOf.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work|memberOf.o=http://www.Department6.University18.edu,1423
takesCourse|telephone|name,takesCourse.s=telephone.s|takesCourse.s=name.s,|telephone.o=xxx-xxx-xxxx|,2894749
type|publicationAuthor|memberOf,type.s=publicationAuthor.o|type.s=memberOf.s,|publicationAuthor.s=http://www.Department10.University88.edu/AssistantProfessor4/Publication6|,12
type|emailAddress|teacherOf,type.s=emailAddress.s|type.s=teacherOf.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor|emailAddress.o=AssistantProfessor4@Department2.University52.edu|,4
takesCourse|type|advisor,takesCourse.s=type.s|takesCourse.s=advisor.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent|,477320
publicationAuthor|takesCourse|type,publicationAuthor.o=takesCourse.s|publicationAuthor.o=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,1268874
publicationAuthor|takesCourse|teacherOf,publicationAuthor.o=takesCourse.s|takesCourse.o=teacherOf.o,publicationAuthor.s=http://www.Department1.University73.edu/AssistantProfessor5/Publication1||teacherOf.s=http://www.Department1.University73.edu/AssistantProfessor0,1
memberOf|type|takesCourse,memberOf.s=type.s|memberOf.s=takesCourse.s,memberOf.o=http://www.Department14.University49.edu||,3196
type|name|teachingAssistantOf,type.s=name.s|type.s=teachingAssistantOf.o,|name.o=Course51|teachingAssistantOf.s=http://www.Department19.University18.edu/GraduateStudent25,2
type|memberOf|emailAddress,type.s=memberOf.s|type.s=emailAddress.s,|memberOf.o=http://www.Department1.University21.edu|,1273
type|takesCourse|name,type.s=takesCourse.o|takesCourse.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course||name.o=UndergraduateStudent99,5998
type|takesCourse|advisor,type.s=takesCourse.o|takesCourse.s=advisor.s,||advisor.o=http://www.Department16.University26.edu/AssociateProfessor6,49
type|name|advisor,type.s=name.s|type.s=advisor.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent||,252562
name|member|type,name.s=member.o|member.s=type.s,name.o=UndergraduateStudent227||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,2007
name|memberOf|member,name.s=memberOf.s|memberOf.s=member.o,|memberOf.o=http://www.Department4.University89.edu|member.s=http://www.Department4.University89.edu,533
type|degreeFrom|member,type.s=degreeFrom.s|type.s=member.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee|degreeFrom.o=http://www.University916.edu|,224
telephone|publicationAuthor|type,telephone.s=publicationAuthor.o|publicationAuthor.o=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor,778438
publicationAuthor|degreeFrom|hasAlumnus,publicationAuthor.o=degreeFrom.s|degreeFrom.o=hasAlumnus.s,||hasAlumnus.o=http://www.Department4.University4.edu/GraduateStudent18,3176
hasAlumnus|type|name,hasAlumnus.o=type.s|hasAlumnus.s=name.s,||name.o=University54,2084
hasAlumnus|member|type,hasAlumnus.o=member.o|hasAlumnus.s=type.s,|member.s=http://www.Department18.University31.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,213
takesCourse|type|teacherOf,takesCourse.s=type.s|takesCourse.o=teacherOf.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person|,505548
takesCourse|hasAlumnus|type,takesCourse.s=hasAlumnus.o|hasAlumnus.s=type.s,takesCourse.o=http://www.Department12.University26.edu/GraduateCourse20||,4
type|teachingAssistantOf|takesCourse,type.s=teachingAssistantOf.o|teachingAssistantOf.o=takesCourse.o,||takesCourse.s=http://www.Department3.University40.edu/UndergraduateStudent55,4
takesCourse|publicationAuthor|name,takesCourse.s=publicationAuthor.o|publicationAuthor.o=name.s,takesCourse.o=http://www.Department4.University92.edu/GraduateCourse36||,17
type|hasAlumnus|member,type.s=hasAlumnus.o|type.s=member.o,|hasAlumnus.s=http://www.University963.edu|,1771
takesCourse|advisor|type,takesCourse.s=advisor.s|advisor.o=type.s,takesCourse.o=http://www.Department6.University6.edu/GraduateCourse29||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee,3
member|type|publicationAuthor,member.o=type.s|type.s=publicationAuthor.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent|publicationAuthor.s=http://www.Department1.University86.edu/AssociateProfessor3/Publication1,2
memberOf|name|type,memberOf.o=name.s|memberOf.s=type.s,|name.o=Department4|,138597
telephone|memberOf|takesCourse,telephone.s=memberOf.s|memberOf.s=takesCourse.s,|memberOf.o=http://www.Department11.University28.edu|,1705
type|takesCourse|name,type.s=takesCourse.s|type.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student||,2389201
type|degreeFrom|publicationAuthor,type.s=degreeFrom.o|degreeFrom.s=publicationAuthor.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University||publicationAuthor.s=http://www.Department4.University81.edu/AssociateProfessor1/Publication3,4
type|member|name,type.s=member.o|member.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person||name.o=Department14,12635
takesCourse|name|type,takesCourse.s=name.s|name.s=type.s,takesCourse.o=http://www.Department14.University2.edu/GraduateCourse1||,21
undergraduateDegreeFrom|name|doctoralDegreeFrom,undergraduateDegreeFrom.s=name.s|undergraduateDegreeFrom.s=doctoralDegreeFrom.s,||,72302
undergraduateDegreeFrom|name|doctoralDegreeFrom,undergraduateDegreeFrom.s=name.s|undergraduateDegreeFrom.s=doctoralDegreeFrom.s,undergraduateDegreeFrom.o=http://www.University565.edu||,71
type|name|takesCourse,type.s=name.s|type.s=takesCourse.s,|name.o=UndergraduateStudent185|takesCourse.o=http://www.Department17.University62.edu/Course15,2
name|member|type,name.s=member.s|name.s=type.s,name.o=Department0||,113140
name|takesCourse|degreeFrom,name.s=takesCourse.s|name.s=degreeFrom.s,|takesCourse.o=http://www.Department7.University36.edu/GraduateCourse44|,5
publicationAuthor|advisor|type,publicationAuthor.o=advisor.s|publicationAuthor.o=type.s,|advisor.o=http://www.Department18.University55.edu/FullProfessor5|,28
emailAddress|publicationAuthor|takesCourse,emailAddress.s=publicationAuthor.o|publicationAuthor.o=takesCourse.s,|publicationAuthor.s=http://www.Department2.University90.edu/FullProfessor0/Publication16|takesCourse.o=http://www.Department2.University90.edu/GraduateCourse10,1
memberOf|name|type,memberOf.s=name.s|memberOf.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,795970
emailAddress|takesCourse|type,emailAddress.s=takesCourse.s|takesCourse.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,2389201
type|hasAlumnus|takesCourse,type.s=hasAlumnus.s|hasAlumnus.o=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University||takesCourse.o=http://www.Department16.University27.edu/GraduateCourse28,10
name|type|advisor,name.s=type.s|type.s=advisor.s,name.o=UndergraduateStudent202||advisor.o=http://www.Department5.University35.edu/AssociateProfessor7,2
name|type|teacherOf,name.s=type.s|name.s=teacherOf.s,name.o=AssociateProfessor1|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor|,6072
telephone|takesCourse|type,telephone.s=takesCourse.s|takesCourse.s=type.s,telephone.o=xxx-xxx-xxxx||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,2389201
