takesCourse|type|advisor|memberOf,takesCourse.s=type.s|takesCourse.s=advisor.s|type.s=memberOf.s,|||,2875710
takesCourse|type|advisor|memberOf,takesCourse.s=type.s|takesCourse.s=advisor.s|type.s=memberOf.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person||memberOf.o=http://www.Department6.University71.edu,222
type|emailAddress,type.s=emailAddress.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|,795970
takesCourse|hasAlumnus|type|undergraduateDegreeFrom,takesCourse.s=hasAlumnus.o|takesCourse.o=type.s|hasAlumnus.s=undergraduateDegreeFrom.o,|||,494336916
takesCourse|hasAlumnus|type|undergraduateDegreeFrom,takesCourse.s=hasAlumnus.o|takesCourse.o=type.s|hasAlumnus.s=undergraduateDegreeFrom.o,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work|undergraduateDegreeFrom.s=http://www.Department12.University34.edu/GraduateStudent90,476
undergraduateDegreeFrom|takesCourse,undergraduateDegreeFrom.s=takesCourse.s,undergraduateDegreeFrom.o=http://www.University98.edu|takesCourse.o=http://www.Department5.University73.edu/GraduateCourse3,1
memberOf|undergraduateDegreeFrom|type|name,memberOf.s=undergraduateDegreeFrom.s|memberOf.s=type.s|undergraduateDegreeFrom.s=name.s,|||,1236708
memberOf|undergraduateDegreeFrom|type|name,memberOf.s=undergraduateDegreeFrom.s|memberOf.s=type.s|undergraduateDegreeFrom.s=name.s,memberOf.o=http://www.Department8.University70.edu||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person|,120
name|takesCourse|memberOf|type,name.s=takesCourse.o|takesCourse.s=memberOf.s|memberOf.o=type.s,|||,5789498
name|takesCourse|memberOf|type,name.s=takesCourse.o|takesCourse.s=memberOf.s|memberOf.o=type.s,name.o=Course33|||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,44500
publicationAuthor,,publicationAuthor.s=http://www.Department1.University65.edu/FullProfessor0/Publication5,2
telephone|takesCourse|type,telephone.s=takesCourse.s|takesCourse.o=type.s,telephone.o=xxx-xxx-xxxx||,6295046
publicationAuthor|name|takesCourse|type|memberOf,publicationAuthor.s=name.s|publicationAuthor.o=takesCourse.s|name.s=type.s|takesCourse.s=memberOf.s,||||,1268874
publicationAuthor|name|takesCourse|type|memberOf,publicationAuthor.s=name.s|publicationAuthor.o=takesCourse.s|name.s=type.s|takesCourse.s=memberOf.s,|name.o=Publication3||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication|,100772
hasAlumnus|name|type|member,hasAlumnus.o=name.s|name.s=type.s|hasAlumnus.o=member.o,|||,1790142
hasAlumnus|name|type|member,hasAlumnus.o=name.s|name.s=type.s|hasAlumnus.o=member.o,|name.o=GraduateStudent89||,7587
degreeFrom|type|name|takesCourse,degreeFrom.s=type.s|type.s=name.s|degreeFrom.s=takesCourse.s,|||,1921070
degreeFrom|type|name|takesCourse,degreeFrom.s=type.s|type.s=name.s|degreeFrom.s=takesCourse.s,||name.o=GraduateStudent5|takesCourse.o=http://www.Department9.University9.edu/GraduateCourse11,4
takesCourse|emailAddress,takesCourse.s=emailAddress.s,takesCourse.o=http://www.Department13.University35.edu/Course30|emailAddress.o=UndergraduateStudent187@Department13.University35.edu,1
member,,member.s=http://www.Department22.University12.edu,536
publicationAuthor|takesCourse,publicationAuthor.o=takesCourse.s,publicationAuthor.s=http://www.Department14.University38.edu/AssociateProfessor6/Publication13|takesCourse.o=http://www.Department14.University38.edu/GraduateCourse43,1
undergraduateDegreeFrom|degreeFrom|name|emailAddress|type,undergraduateDegreeFrom.o=degreeFrom.o|degreeFrom.s=name.s|degreeFrom.s=emailAddress.s|degreeFrom.o=type.s,||||,305575716
undergraduateDegreeFrom|degreeFrom|name|emailAddress|type,undergraduateDegreeFrom.o=degreeFrom.o|degreeFrom.s=name.s|degreeFrom.s=emailAddress.s|degreeFrom.o=type.s,|||emailAddress.o=Lecturer0@Department9.University53.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,1018
telephone,,telephone.o=xxx-xxx-xxxx,1120834
member|name,member.s=name.s,member.o=http://www.Department0.University78.edu/UndergraduateStudent57|name.o=Department0,1
takesCourse|member|name,takesCourse.s=member.o|takesCourse.s=name.s,takesCourse.o=http://www.Department9.University38.edu/Course29||,24
memberOf,,memberOf.o=http://www.Department15.University36.edu,623
member|takesCourse|telephone,member.o=takesCourse.s|member.o=telephone.s,member.s=http://www.Department7.University84.edu|takesCourse.o=http://www.Department7.University84.edu/Course16|,23
member|undergraduateDegreeFrom|publicationAuthor,member.o=undergraduateDegreeFrom.s|undergraduateDegreeFrom.s=publicationAuthor.o,||publicationAuthor.s=http://www.Department10.University21.edu/AssociateProfessor2/Publication4,1
takesCourse|type,takesCourse.s=type.s,takesCourse.o=http://www.Department8.University84.edu/Course40|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,29
hasAlumnus|type|name|takesCourse,hasAlumnus.o=type.s|type.s=name.s|name.s=takesCourse.s,|||,1921070
hasAlumnus|type|name|takesCourse,hasAlumnus.o=type.s|type.s=name.s|name.s=takesCourse.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person|name.o=GraduateStudent102|,3892
type|hasAlumnus,type.s=hasAlumnus.s,|hasAlumnus.o=http://www.Department6.University60.edu/GraduateStudent71,2
advisor|member|type|memberOf|undergraduateDegreeFrom,advisor.o=member.o|member.o=type.s|member.s=memberOf.o|member.o=undergraduateDegreeFrom.s,||||,930587428
advisor|member|type|memberOf|undergraduateDegreeFrom,advisor.o=member.o|member.o=type.s|member.s=memberOf.o|member.o=undergraduateDegreeFrom.s,||||undergraduateDegreeFrom.o=http://www.University403.edu,873964
publicationAuthor,,publicationAuthor.s=http://www.Department14.University38.edu/FullProfessor0/Publication11,2
emailAddress|publicationAuthor|takesCourse|type|member,emailAddress.s=publicationAuthor.o|publicationAuthor.o=takesCourse.s|publicationAuthor.s=type.s|publicationAuthor.o=member.o,||||,1268874
emailAddress|publicationAuthor|takesCourse|type|member,emailAddress.s=publicationAuthor.o|publicationAuthor.o=takesCourse.s|publicationAuthor.s=type.s|publicationAuthor.o=member.o,emailAddress.o=GraduateStudent121@Department9.University98.edu||||,1
member|publicationAuthor|takesCourse|memberOf,member.o=publicationAuthor.o|member.o=takesCourse.s|member.s=memberOf.o,|||,712921211
member|publicationAuthor|takesCourse|memberOf,member.o=publicationAuthor.o|member.o=takesCourse.s|member.s=memberOf.o,|publicationAuthor.s=http://www.Department14.University87.edu/AssociateProfessor6/Publication4||memberOf.s=http://www.Department14.University87.edu/UndergraduateStudent260,3
telephone|takesCourse|memberOf,telephone.s=takesCourse.s|telephone.s=memberOf.s,telephone.o=xxx-xxx-xxxx||,2894749
type,,type.s=http://www.Department2.University34.edu/Course17,2
type|emailAddress|member,type.s=emailAddress.s|type.s=member.o,|emailAddress.o=UndergraduateStudent175@Department9.University60.edu|,2
takesCourse,,takesCourse.o=http://www.Department4.University54.edu/Course54,29
name,,name.s=http://www.Department1.University59.edu/GraduateCourse10,1
type,,type.s=http://www.Department12.University49.edu/UndergraduateStudent261,2
type|takesCourse|emailAddress,type.s=takesCourse.s|type.s=emailAddress.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent||,505548
type,,type.s=http://www.Department9.University46.edu/Course42,2
emailAddress|publicationAuthor|type|memberOf|name,emailAddress.s=publicationAuthor.o|publicationAuthor.o=type.s|publicationAuthor.o=memberOf.s|publicationAuthor.o=name.s,||||,5611783
emailAddress|publicationAuthor|type|memberOf|name,emailAddress.s=publicationAuthor.o|publicationAuthor.o=type.s|publicationAuthor.o=memberOf.s|publicationAuthor.o=name.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee||name.o=AssistantProfessor5,15058
memberOf|telephone|name,memberOf.s=telephone.s|memberOf.s=name.s,|telephone.o=xxx-xxx-xxxx|name.o=UndergraduateStudent312,1739
emailAddress|advisor|type|publicationAuthor,emailAddress.s=advisor.o|advisor.s=type.s|emailAddress.s=publicationAuthor.o,|||,16581592
takesCourse|advisor|type,takesCourse.s=advisor.s|advisor.o=type.s,takesCourse.o=http://www.Department16.University35.edu/GraduateCourse29||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee,9
type|name|publicationAuthor|advisor|memberOf,type.s=name.s|type.s=publicationAuthor.o|name.s=advisor.o|name.s=memberOf.s,||||,21370092
type|name|publicationAuthor|advisor|memberOf,type.s=name.s|type.s=publicationAuthor.o|name.s=advisor.o|name.s=memberOf.s,||publicationAuthor.s=http://www.Department1.University40.edu/AssociateProfessor3/Publication16|advisor.s=http://www.Department1.University40.edu/GraduateStudent118|,4
type|publicationAuthor|emailAddress|doctoralDegreeFrom,type.s=publicationAuthor.o|publicationAuthor.o=emailAddress.s|publicationAuthor.o=doctoralDegreeFrom.s,|||,3204661
type|publicationAuthor|emailAddress|doctoralDegreeFrom,type.s=publicationAuthor.o|publicationAuthor.o=emailAddress.s|publicationAuthor.o=doctoralDegreeFrom.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee|publicationAuthor.s=http://www.Department4.University96.edu/FullProfessor6/Publication12||,1
type,,type.s=http://www.Department6.University5.edu/UndergraduateStudent418,2
takesCourse|name|type|publicationAuthor,takesCourse.s=name.s|takesCourse.s=type.s|name.s=publicationAuthor.o,|||,4822836
takesCourse|name|type|publicationAuthor,takesCourse.s=name.s|takesCourse.s=type.s|name.s=publicationAuthor.o,|name.o=GraduateStudent65||publicationAuthor.s=http://www.Department0.University23.edu/AssociateProfessor11/Publication15,3
name|takesCourse|emailAddress,name.s=takesCourse.o|takesCourse.s=emailAddress.s,name.o=Course20||emailAddress.o=UndergraduateStudent167@Department15.University78.edu,1
type|publicationAuthor|name|takesCourse,type.s=publicationAuthor.s|publicationAuthor.s=name.s|publicationAuthor.o=takesCourse.s,|||,1268874
type|publicationAuthor|name|takesCourse,type.s=publicationAuthor.s|publicationAuthor.s=name.s|publicationAuthor.o=takesCourse.s,||name.o=Publication1|,108567
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,252562
type|member,type.s=member.s,|member.o=http://www.Department20.University12.edu/UndergraduateStudent198,2
type|takesCourse|memberOf|member|undergraduateDegreeFrom,type.s=takesCourse.s|takesCourse.s=memberOf.s|type.s=member.o|memberOf.s=undergraduateDegreeFrom.s,||||,1921070
type|takesCourse|memberOf|member|undergraduateDegreeFrom,type.s=takesCourse.s|takesCourse.s=memberOf.s|type.s=member.o|memberOf.s=undergraduateDegreeFrom.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant||||,146151
emailAddress,,emailAddress.o=UndergraduateStudent27@Department1.University32.edu,1
takesCourse|memberOf|degreeFrom|name|type,takesCourse.s=memberOf.s|memberOf.s=degreeFrom.s|memberOf.s=name.s|memberOf.o=type.s,||||,1011096
takesCourse|memberOf|degreeFrom|name|type,takesCourse.s=memberOf.s|memberOf.s=degreeFrom.s|memberOf.s=name.s|memberOf.o=type.s,takesCourse.o=http://www.Department13.University70.edu/GraduateCourse25||||,10
telephone,,telephone.s=http://www.Department14.University63.edu/UndergraduateStudent286,1
member,,member.o=http://www.Department2.University42.edu/GraduateStudent95,1
type|memberOf|takesCourse|name|telephone,type.s=memberOf.s|type.s=takesCourse.s|takesCourse.s=name.s|name.s=telephone.s,||||,6699472
type|memberOf|takesCourse|name|telephone,type.s=memberOf.s|type.s=takesCourse.s|takesCourse.s=name.s|name.s=telephone.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent||||telephone.o=xxx-xxx-xxxx,2389201
takesCourse|type,takesCourse.o=type.s,takesCourse.s=http://www.Department3.University27.edu/GraduateStudent52|,9
publicationAuthor|telephone|type|member,publicationAuthor.o=telephone.s|publicationAuthor.s=type.s|telephone.s=member.o,|||,1442184
publicationAuthor|telephone|type|member,publicationAuthor.o=telephone.s|publicationAuthor.s=type.s|telephone.s=member.o,|||member.s=http://www.Department18.University62.edu,679
emailAddress|degreeFrom|teachingAssistantOf|member|type,emailAddress.s=degreeFrom.s|emailAddress.s=teachingAssistantOf.s|teachingAssistantOf.s=member.o|teachingAssistantOf.s=type.s,||||,223976
emailAddress|degreeFrom|teachingAssistantOf|member|type,emailAddress.s=degreeFrom.s|emailAddress.s=teachingAssistantOf.s|teachingAssistantOf.s=member.o|teachingAssistantOf.s=type.s,||teachingAssistantOf.o=http://www.Department13.University85.edu/Course43||,4
takesCourse,,takesCourse.o=http://www.Department3.University63.edu/Course55,20
name|member|advisor,name.s=member.o|name.s=advisor.s,name.o=UndergraduateStudent46|member.s=http://www.Department18.University9.edu|,1
emailAddress,,emailAddress.o=UndergraduateStudent119@Department12.University88.edu,1
takesCourse|type,takesCourse.o=type.s,takesCourse.s=http://www.Department6.University14.edu/GraduateStudent95|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work,2
takesCourse,,takesCourse.o=http://www.Department12.University18.edu/Course21,25
publicationAuthor|takesCourse|type,publicationAuthor.o=takesCourse.s|takesCourse.o=type.s,publicationAuthor.s=http://www.Department18.University33.edu/AssistantProfessor0/Publication1||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course,5
type|hasAlumnus|publicationAuthor|takesCourse|emailAddress,type.s=hasAlumnus.o|hasAlumnus.o=publicationAuthor.o|type.s=takesCourse.s|takesCourse.s=emailAddress.s,||||,4822836
type|hasAlumnus|publicationAuthor|takesCourse|emailAddress,type.s=hasAlumnus.o|hasAlumnus.o=publicationAuthor.o|type.s=takesCourse.s|takesCourse.s=emailAddress.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant||||,281654
takesCourse,,takesCourse.o=http://www.Department13.University85.edu/Course17,39
name|memberOf|emailAddress|type|takesCourse,name.s=memberOf.s|memberOf.s=emailAddress.s|memberOf.s=type.s|memberOf.s=takesCourse.s,||||,6699472
name|memberOf|emailAddress|type|takesCourse,name.s=memberOf.s|memberOf.s=emailAddress.s|memberOf.s=type.s|memberOf.s=takesCourse.s,||emailAddress.o=UndergraduateStudent321@Department15.University23.edu||,8
member|emailAddress|memberOf|teacherOf,member.o=emailAddress.s|emailAddress.s=memberOf.s|memberOf.s=teacherOf.s,|||,217148
member|emailAddress|memberOf|teacherOf,member.o=emailAddress.s|emailAddress.s=memberOf.s|memberOf.s=teacherOf.s,member.s=http://www.Department11.University50.edu|emailAddress.o=Lecturer5@Department11.University50.edu||,3
name|degreeFrom|type|member,name.s=degreeFrom.s|name.s=type.s|name.s=member.o,|||,1790142
name|degreeFrom|type|member,name.s=degreeFrom.s|name.s=type.s|name.s=member.o,|||member.s=http://www.Department1.University9.edu,961
type|publicationAuthor|takesCourse,type.s=publicationAuthor.s|publicationAuthor.o=takesCourse.s,||takesCourse.o=http://www.Department18.University23.edu/GraduateCourse2,19
teacherOf,,teacherOf.o=http://www.Department15.University87.edu/Course51,1
type|takesCourse|advisor|telephone,type.s=takesCourse.o|takesCourse.s=advisor.s|takesCourse.s=telephone.s,|||,2471284
type|takesCourse|advisor|telephone,type.s=takesCourse.o|takesCourse.s=advisor.s|takesCourse.s=telephone.s,||advisor.o=http://www.Department3.University57.edu/FullProfessor8|telephone.o=xxx-xxx-xxxx,71
publicationAuthor|name,publicationAuthor.o=name.s,|name.o=AssociateProfessor2,28077
advisor,,advisor.o=http://www.Department5.University28.edu/AssociateProfessor13,7
takesCourse|telephone|degreeFrom|member|hasAlumnus,takesCourse.s=telephone.s|takesCourse.s=degreeFrom.s|telephone.s=member.o|degreeFrom.s=hasAlumnus.o,||||,505548
takesCourse|telephone|degreeFrom|member|hasAlumnus,takesCourse.s=telephone.s|takesCourse.s=degreeFrom.s|telephone.s=member.o|degreeFrom.s=hasAlumnus.o,||degreeFrom.o=http://www.University588.edu||,479
type|hasAlumnus,type.s=hasAlumnus.o,|hasAlumnus.s=http://www.University65.edu,1683
type|teacherOf|takesCourse|name,type.s=teacherOf.o|type.s=takesCourse.o|teacherOf.s=name.s,|||,6295046
type|teacherOf|takesCourse|name,type.s=teacherOf.o|type.s=takesCourse.o|teacherOf.s=name.s,||takesCourse.s=http://www.Department12.University87.edu/UndergraduateStudent76|,8
name|publicationAuthor|type|hasAlumnus|member,name.s=publicationAuthor.o|publicationAuthor.o=type.s|type.s=hasAlumnus.o|publicationAuthor.o=member.o,||||,12010843
name|publicationAuthor|type|hasAlumnus|member,name.s=publicationAuthor.o|publicationAuthor.o=type.s|type.s=hasAlumnus.o|publicationAuthor.o=member.o,name.o=AssociateProfessor10|||hasAlumnus.s=http://www.University602.edu|,404
worksFor|emailAddress|hasAlumnus|telephone,worksFor.s=emailAddress.s|worksFor.s=hasAlumnus.o|worksFor.s=telephone.s,|||,216664
worksFor|emailAddress|hasAlumnus|telephone,worksFor.s=emailAddress.s|worksFor.s=hasAlumnus.o|worksFor.s=telephone.s,||hasAlumnus.s=http://www.University538.edu|,218
type|name|member|takesCourse,type.s=name.s|name.s=member.o|name.s=takesCourse.s,|||,6699472
type|name|member|takesCourse,type.s=name.s|name.s=member.o|name.s=takesCourse.s,||member.s=http://www.Department14.University84.edu|,3156
publicationAuthor|type,publicationAuthor.s=type.s,publicationAuthor.o=http://www.Department14.University51.edu/AssistantProfessor0|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,9
telephone|type,telephone.s=type.s,telephone.o=xxx-xxx-xxxx|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,795970
telephone|takesCourse|member|type,telephone.s=takesCourse.s|telephone.s=member.o|member.o=type.s,|||,6699472
telephone|takesCourse|member|type,telephone.s=takesCourse.s|telephone.s=member.o|member.o=type.s,|takesCourse.o=http://www.Department5.University41.edu/GraduateCourse34||,14
emailAddress|memberOf|type|member|takesCourse,emailAddress.s=memberOf.s|memberOf.s=type.s|memberOf.o=member.s|memberOf.s=takesCourse.s,||||,672235498
advisor|type|publicationAuthor,advisor.s=type.s|advisor.o=publicationAuthor.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant|publicationAuthor.s=http://www.Department5.University59.edu/FullProfessor5/Publication14,2
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
takesCourse|type|hasAlumnus,takesCourse.s=type.s|type.s=hasAlumnus.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent|hasAlumnus.s=http://www.University84.edu,480
takesCourse|emailAddress|name|memberOf|member,takesCourse.s=emailAddress.s|emailAddress.s=name.s|emailAddress.s=memberOf.s|emailAddress.s=member.o,||||,2894749
takesCourse|emailAddress|name|memberOf|member,takesCourse.s=emailAddress.s|emailAddress.s=name.s|emailAddress.s=memberOf.s|emailAddress.s=member.o,||name.o=UndergraduateStudent104|memberOf.o=http://www.Department12.University52.edu|,3
type|takesCourse,type.s=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|takesCourse.o=http://www.Department14.University52.edu/Course14,31
advisor|name|type|member|publicationAuthor,advisor.o=name.s|advisor.s=type.s|name.s=member.o|advisor.o=publicationAuthor.o,||||,16581592
telephone|name,telephone.s=name.s,telephone.o=xxx-xxx-xxxx|name.o=UndergraduateStudent105,2007
memberOf|name|takesCourse|publicationAuthor|type,memberOf.s=name.s|memberOf.s=takesCourse.s|name.s=publicationAuthor.o|memberOf.s=type.s,||||,4822836
memberOf|name|takesCourse|publicationAuthor|type,memberOf.s=name.s|memberOf.s=takesCourse.s|name.s=publicationAuthor.o|memberOf.s=type.s,memberOf.o=http://www.Department0.University69.edu||||,2854
type|publicationAuthor|undergraduateDegreeFrom|name,type.s=publicationAuthor.s|publicationAuthor.o=undergraduateDegreeFrom.s|publicationAuthor.o=name.s,|||,1442184
type|publicationAuthor|undergraduateDegreeFrom|name,type.s=publicationAuthor.s|publicationAuthor.o=undergraduateDegreeFrom.s|publicationAuthor.o=name.s,|||name.o=AssistantProfessor8,11299
publicationAuthor|member|type,publicationAuthor.o=member.o|member.s=type.s,publicationAuthor.s=http://www.Department22.University92.edu/FullProfessor8/Publication12||,4
publicationAuthor|takesCourse|degreeFrom|name|type,publicationAuthor.o=takesCourse.s|publicationAuthor.o=degreeFrom.s|takesCourse.o=name.s|name.s=type.s,||||,3806622
publicationAuthor|takesCourse|degreeFrom|name|type,publicationAuthor.o=takesCourse.s|publicationAuthor.o=degreeFrom.s|takesCourse.o=name.s|name.s=type.s,||degreeFrom.o=http://www.University706.edu||,3798
publicationAuthor|type,publicationAuthor.s=type.s,publicationAuthor.o=http://www.Department9.University52.edu/AssociateProfessor0|,14
takesCourse|name|advisor|telephone,takesCourse.s=name.s|takesCourse.s=advisor.s|takesCourse.s=telephone.s,|||,982868
takesCourse|name|advisor|telephone,takesCourse.s=name.s|takesCourse.s=advisor.s|takesCourse.s=telephone.s,|name.o=GraduateStudent61||telephone.o=xxx-xxx-xxxx,3966
publicationAuthor|type|member|emailAddress|memberOf,publicationAuthor.o=type.s|type.s=member.o|publicationAuthor.o=emailAddress.s|publicationAuthor.o=memberOf.s,||||,5611783
publicationAuthor|type|member|emailAddress|memberOf,publicationAuthor.o=type.s|type.s=member.o|publicationAuthor.o=emailAddress.s|publicationAuthor.o=memberOf.s,|||emailAddress.o=GraduateStudent58@Department14.University39.edu|memberOf.o=http://www.Department14.University39.edu,20
member|memberOf|type|degreeFrom|takesCourse,member.s=memberOf.o|member.o=type.s|memberOf.s=degreeFrom.s|degreeFrom.s=takesCourse.s,||||,397995327
member|memberOf|type|degreeFrom|takesCourse,member.s=memberOf.o|member.o=type.s|memberOf.s=degreeFrom.s|degreeFrom.s=takesCourse.s,||||takesCourse.o=http://www.Department14.University45.edu/GraduateCourse56,4788
type|publicationAuthor|advisor|emailAddress,type.s=publicationAuthor.o|type.s=advisor.o|type.s=emailAddress.s,|||,21370092
type|publicationAuthor|advisor|emailAddress,type.s=publicationAuthor.o|type.s=advisor.o|type.s=emailAddress.s,||advisor.s=http://www.Department5.University7.edu/GraduateStudent101|,60
hasAlumnus|name|type,hasAlumnus.o=name.s|hasAlumnus.s=type.s,|name.o=AssociateProfessor4|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,6014
publicationAuthor|type|memberOf,publicationAuthor.o=type.s|type.s=memberOf.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant|memberOf.o=http://www.Department16.University6.edu,83
member|telephone|name|memberOf|teachingAssistantOf,member.o=telephone.s|member.s=name.s|member.s=memberOf.o|telephone.s=teachingAssistantOf.s,||||,31443483
member|telephone|name|memberOf|teachingAssistantOf,member.o=telephone.s|member.s=name.s|member.s=memberOf.o|telephone.s=teachingAssistantOf.s,|telephone.o=xxx-xxx-xxxx||memberOf.s=http://www.Department8.University4.edu/UndergraduateStudent92|,34
publicationAuthor|type,publicationAuthor.s=type.s,publicationAuthor.o=http://www.Department17.University42.edu/GraduateStudent68|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,4
type,,type.s=http://www.Department19.University33.edu/GraduateCourse47,3
takesCourse|type|name|publicationAuthor,takesCourse.o=type.s|takesCourse.s=name.s|name.s=publicationAuthor.o,|||,3806622
takesCourse|type|name|publicationAuthor,takesCourse.o=type.s|takesCourse.s=name.s|name.s=publicationAuthor.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course||,1268874
takesCourse|telephone|publicationAuthor|name|hasAlumnus,takesCourse.s=telephone.s|telephone.s=publicationAuthor.o|takesCourse.o=name.s|takesCourse.s=hasAlumnus.o,||||,1268874
takesCourse|telephone|publicationAuthor|name|hasAlumnus,takesCourse.s=telephone.s|telephone.s=publicationAuthor.o|takesCourse.o=name.s|takesCourse.s=hasAlumnus.o,|telephone.o=xxx-xxx-xxxx||name.o=GraduateCourse17|,23497
takesCourse|emailAddress,takesCourse.s=emailAddress.s,takesCourse.o=http://www.Department0.University42.edu/GraduateCourse2|,3
takesCourse|emailAddress|type,takesCourse.s=emailAddress.s|takesCourse.s=type.s,|emailAddress.o=UndergraduateStudent372@Department0.University78.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,3
name|memberOf|takesCourse|type|telephone,name.s=memberOf.s|name.s=takesCourse.s|takesCourse.o=type.s|name.s=telephone.s,||||,6295046
name|memberOf|takesCourse|type|telephone,name.s=memberOf.s|name.s=takesCourse.s|takesCourse.o=type.s|name.s=telephone.s,name.o=UndergraduateStudent109||||,12070
advisor|member|name|type,advisor.o=member.o|advisor.o=name.s|advisor.s=type.s,|||,1277412
advisor|member|name|type,advisor.o=member.o|advisor.o=name.s|advisor.s=type.s,|member.s=http://www.Department19.University33.edu||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,131
type|member|takesCourse|name,type.s=member.s|member.o=takesCourse.s|member.o=name.s,|||,5789498
type|member|takesCourse|name,type.s=member.s|member.o=takesCourse.s|member.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization|||name.o=GraduateStudent93,4008
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent,252562
teacherOf|takesCourse|type,teacherOf.o=takesCourse.o|teacherOf.o=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course,2894749
emailAddress,,emailAddress.s=http://www.Department20.University48.edu/UndergraduateStudent281,1
takesCourse,,takesCourse.o=http://www.Department11.University22.edu/Course28,24
publicationAuthor|name|type|takesCourse,publicationAuthor.s=name.s|publicationAuthor.o=type.s|publicationAuthor.o=takesCourse.s,|||,4822836
advisor|member|telephone|name|type,advisor.o=member.o|advisor.s=telephone.s|member.s=name.s|advisor.o=type.s,||||,1646004
advisor|member|telephone|name|type,advisor.o=member.o|advisor.s=telephone.s|member.s=name.s|advisor.o=type.s,||telephone.o=xxx-xxx-xxxx||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#FullProfessor,137517
emailAddress|advisor,emailAddress.s=advisor.o,emailAddress.o=AssistantProfessor0@Department2.University46.edu|,7
hasAlumnus|memberOf,hasAlumnus.o=memberOf.s,hasAlumnus.s=http://www.University215.edu|,450
type|takesCourse,type.s=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|takesCourse.o=http://www.Department5.University57.edu/Course14,23
takesCourse,,takesCourse.o=http://www.Department12.University72.edu/Course52,24
name|type|member|memberOf|takesCourse,name.s=type.s|name.s=member.s|member.s=memberOf.o|member.o=takesCourse.s,||||,665757610
name|type|member|memberOf|takesCourse,name.s=type.s|name.s=member.s|member.s=memberOf.o|member.o=takesCourse.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department|||takesCourse.o=http://www.Department2.University40.edu/GraduateCourse17,3282
type,,type.s=http://www.Department3.University59.edu/UndergraduateStudent236,2
memberOf|publicationAuthor|type,memberOf.s=publicationAuthor.o|memberOf.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty,808741
member|type|name,member.s=type.s|type.s=name.s,member.o=http://www.Department9.University42.edu/GraduateStudent58|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization|,1
type|member,type.s=member.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor|,60268
memberOf|member|type|undergraduateDegreeFrom|telephone,memberOf.o=member.s|memberOf.o=type.s|memberOf.s=undergraduateDegreeFrom.s|memberOf.s=telephone.s,||||,364853404
